Date,Type,Description,Amount,RunningTotal
3031-06-30,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"207,186,180 C-Bill"
3031-06-30,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"207,186,177 C-Bill"
3031-06-30,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"207,078,434 C-Bill"
3031-06-30,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"207,078,412 C-Bill"
3031-06-30,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"207,078,387 C-Bill"
3031-06-30,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"207,078,250 C-Bill"
3031-06-30,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"207,078,113 C-Bill"
3031-06-30,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"207,077,976 C-Bill"
3031-06-30,Maintenance,Maintenance for Union (2708),CSB -131537,"206,946,439 C-Bill"
3031-06-30,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -101230,"206,845,209 C-Bill"
3031-06-30,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"206,844,390 C-Bill"
3031-06-30,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"206,843,397 C-Bill"
3031-06-30,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -88,"206,843,309 C-Bill"
3031-06-30,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"206,843,263 C-Bill"
3031-06-30,Maintenance,Maintenance for Manticore Heavy Tank,CSB -174,"206,843,089 C-Bill"
3031-06-30,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"206,842,902 C-Bill"
3031-06-30,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"206,842,858 C-Bill"
3031-06-30,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"206,842,738 C-Bill"
3031-06-30,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"206,842,737 C-Bill"
3031-06-30,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"206,842,735 C-Bill"
3031-06-30,Maintenance,Maintenance for Stalker STK-3F,CSB -1836,"206,840,899 C-Bill"
3031-06-30,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"206,840,266 C-Bill"
3031-06-30,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"206,840,218 C-Bill"
3031-06-30,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"206,840,117 C-Bill"
3031-06-30,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"206,840,029 C-Bill"
3031-06-30,Maintenance,Maintenance for Stingray F-90,CSB -1300,"206,838,729 C-Bill"
3031-06-30,Maintenance,Maintenance for LRM Carrier,CSB -118,"206,838,611 C-Bill"
3031-06-30,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"206,838,075 C-Bill"
3031-06-30,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"206,838,027 C-Bill"
3031-06-30,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -31,"206,837,996 C-Bill"
3031-06-30,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"206,837,885 C-Bill"
3031-06-30,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"206,837,637 C-Bill"
3031-06-30,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"206,837,633 C-Bill"
3031-06-30,Maintenance,Maintenance for Sherpa Armored Truck,CSB -8,"206,837,625 C-Bill"
3031-06-30,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"206,837,615 C-Bill"
3031-06-30,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"206,837,603 C-Bill"
3031-06-30,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -12,"206,837,591 C-Bill"
3031-06-30,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"206,837,500 C-Bill"
3031-06-30,Maintenance,Maintenance for Gazelle (2531),CSB -76575,"206,760,925 C-Bill"
3031-06-30,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"206,760,925 C-Bill"
3031-06-30,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"206,760,925 C-Bill"
3031-06-30,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"206,760,925 C-Bill"
3031-06-30,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"206,760,925 C-Bill"
3031-06-30,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"206,760,738 C-Bill"
3031-06-30,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -143,"206,760,595 C-Bill"
3031-06-30,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"206,760,333 C-Bill"
3031-06-30,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -263,"206,760,070 C-Bill"
3031-07-01,Reinvestment,"Transfer from Hoang ""Roller"" Doan",CSB 200,"206,760,270 C-Bill"
3031-07-01,Contract Payments,Monthly payment for Andurien Crissis - Invasion of Primus,CSB 27543999,"234,304,269 C-Bill"
3031-07-01,Maintenance,Monthly Spare Parts,CSB -195162,"234,109,107 C-Bill"
3031-07-01,Maintenance,Monthly Ammunition,CSB -708502,"233,400,605 C-Bill"
3031-07-01,Maintenance,Monthly Fuel bill,CSB -1820120,"231,580,485 C-Bill"
3031-07-01,Salaries,Monthly salaries,CSB -779485,"230,801,000 C-Bill"
3031-07-01,Overhead,Monthly overhead,CSB -38974,"230,762,026 C-Bill"
3031-07-02,Repairs,Repair of Medium Laser,CSB -3200,"230,758,826 C-Bill"
3031-07-02,Repairs,Repair of Heat Sink,CSB -200,"230,758,626 C-Bill"
3031-07-02,Repairs,Repair of Vehicle Stabiliser,CSB 0,"230,758,626 C-Bill"
3031-07-02,Repairs,Repair of Vehicle Left Side,CSB -1050,"230,757,576 C-Bill"
3031-07-03,Repairs,Repair of Vehicle Left Side,CSB -1800,"230,755,776 C-Bill"
3031-07-03,Repairs,Repair of Vehicle Stabiliser,CSB 0,"230,755,776 C-Bill"
3031-07-04,Repairs,Repair of Vehicle Stabiliser,CSB 0,"230,755,776 C-Bill"
3031-07-06,Maintenance,Maintenance for Crab CRB-20,CSB -971,"230,754,805 C-Bill"
3031-07-06,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -172,"230,754,633 C-Bill"
3031-07-10,Maintenance,Maintenance for Lightning LTN-G15,CSB -1026,"230,753,607 C-Bill"
3031-07-13,Battle Loss Compensation,Battle loss compensation (parts) for Trebuchet TBT-5S,CSB 187,"230,753,794 C-Bill"
3031-07-13,Contract Payments,Repaying payment overages for Andurien Crissis - Invasion of Primus,CSB -1544307,"229,209,487 C-Bill"
3031-07-13,Contract Payments,Advance funds for Andurien Crisis - Betelgause,CSB 0,"229,209,487 C-Bill"
3031-07-13,Contract Payments,Advance funds for Andurien Crisis - Betelgeuse,CSB 0,"229,209,487 C-Bill"
